timestamp,cloud,source,destination,port,protocol,action,bytes
2026-01-01T14:20:00,AWS,10.18.159.124,10.26.228.194,22,TCP,ACCEPT,91021
2026-01-01T14:21:00,AWS,10.6.113.59,10.4.114.101,80,TCP,REJECT,370359
2026-01-01T14:22:00,AWS,10.22.71.211,10.12.140.125,53,TCP,ACCEPT,273172
2026-01-01T14:23:00,Azure,10.22.111.161,10.25.106.36,53,TCP,ACCEPT,134445
2026-01-01T14:24:00,AWS,10.24.104.25,10.16.190.206,443,TCP,REJECT,402872
2026-01-01T14:25:00,AWS,10.8.238.147,10.15.55.151,53,TCP,ACCEPT,994958
2026-01-01T14:26:00,Azure,10.24.234.146,10.9.210.227,22,TCP,REJECT,55227
2026-01-01T14:27:00,Azure,10.5.236.19,10.4.190.183,53,TCP,ACCEPT,653786
2026-01-01T14:28:00,Azure,10.13.193.253,10.10.4.69,3389,UDP,ACCEPT,160172
2026-01-01T14:29:00,Azure,10.14.93.246,10.2.49.127,3389,TCP,ACCEPT,80478
2026-01-01T14:30:00,Azure,10.12.242.158,10.29.181.144,443,TCP,REJECT,249366
2026-01-01T14:31:00,Azure,10.9.104.229,10.16.1.123,80,TCP,REJECT,144884
2026-01-01T14:32:00,AWS,10.19.3.191,10.29.80.57,5432,TCP,ACCEPT,498050
2026-01-01T14:33:00,AWS,10.12.238.43,10.1.68.60,53,TCP,ACCEPT,762398
2026-01-01T14:34:00,AWS,10.26.65.243,10.30.40.233,80,UDP,ACCEPT,369504
2026-01-01T14:35:00,AWS,10.24.163.163,10.9.122.85,80,UDP,ACCEPT,748258
2026-01-01T14:36:00,Azure,10.4.73.227,10.2.167.196,443,UDP,ACCEPT,73352
2026-01-01T14:37:00,AWS,10.24.99.243,10.24.245.218,53,TCP,REJECT,290196
2026-01-01T14:38:00,AWS,10.10.220.155,10.27.248.192,5432,UDP,ACCEPT,407651
2026-01-01T14:39:00,Azure,10.18.192.200,10.8.138.31,22,TCP,ACCEPT,421083
2026-01-01T14:40:00,Azure,10.25.118.105,10.12.222.225,53,UDP,ACCEPT,897693
2026-01-01T14:41:00,Azure,10.6.37.175,10.4.52.122,443,UDP,ACCEPT,199716
2026-01-01T14:42:00,Azure,10.12.46.197,10.22.72.182,3389,UDP,ACCEPT,702867
2026-01-01T14:43:00,AWS,10.10.134.57,10.12.116.238,443,UDP,ACCEPT,292635
2026-01-01T14:44:00,Azure,10.6.251.254,10.7.112.88,80,UDP,ACCEPT,282596
2026-01-01T14:45:00,Azure,10.10.4.110,10.4.67.33,22,TCP,REJECT,691770
2026-01-01T14:46:00,AWS,10.11.190.175,10.7.235.127,80,UDP,ACCEPT,550801
2026-01-01T14:47:00,Azure,10.5.127.7,10.27.18.3,443,TCP,REJECT,344643
2026-01-01T14:48:00,AWS,10.20.61.253,10.21.45.200,22,TCP,ACCEPT,625034
2026-01-01T14:49:00,AWS,10.20.49.60,10.27.167.176,80,TCP,REJECT,117813
2026-01-01T14:50:00,AWS,10.11.121.144,10.19.95.49,22,TCP,REJECT,874376
2026-01-01T14:51:00,Azure,10.9.181.115,10.27.62.56,443,TCP,REJECT,946032
2026-01-01T14:52:00,AWS,10.30.239.143,10.1.152.127,443,UDP,ACCEPT,670801
2026-01-01T14:53:00,Azure,10.9.7.27,10.1.215.27,3389,UDP,ACCEPT,523084
2026-01-01T14:54:00,Azure,10.27.164.57,10.28.82.29,3389,UDP,REJECT,929565
2026-01-01T14:55:00,AWS,10.2.155.22,10.4.31.42,5432,UDP,ACCEPT,572010
2026-01-01T14:56:00,Azure,10.2.113.98,10.26.136.89,22,UDP,ACCEPT,103528
2026-01-01T14:57:00,AWS,10.15.67.114,10.1.29.38,5432,UDP,ACCEPT,118406
2026-01-01T14:58:00,AWS,10.18.0.103,10.1.57.123,53,TCP,REJECT,18535
2026-01-01T14:59:00,AWS,10.9.165.236,10.15.171.101,22,TCP,REJECT,477522
2026-01-01T15:00:00,Azure,10.29.148.154,10.12.108.21,80,TCP,ACCEPT,615372
2026-01-01T15:01:00,Azure,10.7.200.160,10.26.238.102,53,TCP,ACCEPT,495402
2026-01-01T15:02:00,AWS,10.12.91.229,10.21.107.149,3389,TCP,REJECT,55053
2026-01-01T15:03:00,AWS,10.3.131.140,10.10.55.226,3389,UDP,ACCEPT,220920
2026-01-01T15:04:00,AWS,10.10.115.136,10.25.11.14,80,TCP,REJECT,89142
2026-01-01T15:05:00,Azure,10.18.31.143,10.3.23.125,80,UDP,ACCEPT,39323
2026-01-01T15:06:00,Azure,10.16.184.59,10.22.165.74,80,UDP,ACCEPT,22934
2026-01-01T15:07:00,Azure,10.1.255.130,10.29.159.129,3389,TCP,ACCEPT,173039
2026-01-01T15:08:00,Azure,10.17.241.185,10.13.244.63,443,UDP,ACCEPT,883254
2026-01-01T15:09:00,Azure,10.25.142.134,10.3.33.124,80,TCP,REJECT,209553
2026-01-01T15:10:00,AWS,10.19.121.69,10.7.226.144,53,TCP,ACCEPT,554212
2026-01-01T15:11:00,AWS,10.27.40.186,10.10.132.150,443,UDP,ACCEPT,17337
2026-01-01T15:12:00,Azure,10.30.236.92,10.22.14.95,3389,UDP,ACCEPT,192389
2026-01-01T15:13:00,AWS,10.19.71.22,10.12.40.213,3389,TCP,ACCEPT,546041
2026-01-01T15:14:00,Azure,10.19.48.113,10.9.42.71,5432,TCP,ACCEPT,275480
2026-01-01T15:15:00,AWS,10.12.254.21,10.23.195.236,5432,UDP,ACCEPT,264904
2026-01-01T15:16:00,Azure,10.8.106.60,10.29.214.74,5432,TCP,REJECT,184424
2026-01-01T15:17:00,AWS,10.25.222.48,10.3.60.195,53,UDP,REJECT,129562
2026-01-01T15:18:00,Azure,10.27.226.242,10.15.162.207,443,UDP,ACCEPT,429765
2026-01-01T15:19:00,Azure,10.20.63.215,10.5.217.166,5432,UDP,REJECT,95556
2026-01-01T15:20:00,AWS,10.15.0.190,10.10.57.67,5432,TCP,ACCEPT,654818
2026-01-01T15:21:00,AWS,10.20.76.213,10.29.157.172,80,TCP,ACCEPT,996845
2026-01-01T15:22:00,AWS,10.9.133.199,10.20.98.242,53,TCP,ACCEPT,693670
2026-01-01T15:23:00,AWS,10.19.78.10,10.27.27.252,53,UDP,ACCEPT,155041
2026-01-01T15:24:00,Azure,10.12.195.66,10.25.98.217,80,UDP,ACCEPT,572349
2026-01-01T15:25:00,Azure,10.13.199.116,10.30.5.169,80,TCP,ACCEPT,474819
2026-01-01T15:26:00,Azure,10.16.117.153,10.5.125.65,5432,TCP,ACCEPT,737052
2026-01-01T15:27:00,AWS,10.29.43.252,10.19.222.184,53,UDP,REJECT,448087
2026-01-01T15:28:00,Azure,10.27.47.62,10.7.166.158,22,UDP,ACCEPT,264178
2026-01-01T15:29:00,AWS,10.11.76.253,10.14.104.42,5432,TCP,ACCEPT,980778
2026-01-01T15:30:00,Azure,10.15.186.202,10.25.124.145,3389,UDP,ACCEPT,484358
2026-01-01T15:31:00,Azure,10.5.152.226,10.15.219.53,3389,UDP,REJECT,990790
2026-01-01T15:32:00,Azure,10.26.59.106,10.9.132.54,443,TCP,ACCEPT,513423
2026-01-01T15:33:00,AWS,10.28.142.156,10.5.36.207,80,TCP,ACCEPT,81977
2026-01-01T15:34:00,Azure,10.19.106.149,10.12.225.216,443,TCP,ACCEPT,305489
2026-01-01T15:35:00,Azure,10.18.116.60,10.22.12.60,5432,UDP,ACCEPT,772109
2026-01-01T15:36:00,AWS,10.26.118.249,10.2.76.126,443,UDP,REJECT,469465
2026-01-01T15:37:00,AWS,10.6.218.44,10.15.234.218,53,UDP,ACCEPT,558557
2026-01-01T15:38:00,AWS,10.21.63.152,10.24.182.6,443,TCP,ACCEPT,356412
2026-01-01T15:39:00,AWS,10.26.68.207,10.6.231.14,22,UDP,REJECT,582982
2026-01-01T15:40:00,AWS,10.30.155.251,10.2.120.170,80,UDP,ACCEPT,69100
2026-01-01T15:41:00,Azure,10.25.178.129,10.19.78.66,53,TCP,ACCEPT,644709
2026-01-01T15:42:00,AWS,10.12.105.236,10.28.122.220,3389,TCP,REJECT,168387
2026-01-01T15:43:00,AWS,10.7.191.213,10.28.19.67,53,TCP,ACCEPT,884627
2026-01-01T15:44:00,Azure,10.28.242.158,10.2.184.145,53,UDP,ACCEPT,105168
2026-01-01T15:45:00,AWS,10.20.93.13,10.27.117.13,3389,UDP,ACCEPT,905231
2026-01-01T15:46:00,Azure,10.15.19.46,10.27.36.188,80,TCP,ACCEPT,958155
2026-01-01T15:47:00,AWS,10.2.213.42,10.8.62.222,3389,TCP,ACCEPT,172016
2026-01-01T15:48:00,AWS,10.10.230.250,10.13.65.53,22,TCP,REJECT,976101
2026-01-01T15:49:00,AWS,10.8.101.209,10.11.210.96,53,TCP,ACCEPT,661555
2026-01-01T15:50:00,Azure,10.12.20.246,10.16.147.47,22,UDP,ACCEPT,734650
2026-01-01T15:51:00,AWS,10.4.185.215,10.7.157.24,3389,UDP,ACCEPT,374318
2026-01-01T15:52:00,AWS,10.27.72.210,10.26.13.217,22,TCP,ACCEPT,260377
2026-01-01T15:53:00,AWS,10.30.250.23,10.27.28.2,3389,TCP,ACCEPT,409831
2026-01-01T15:54:00,Azure,10.14.128.98,10.13.198.53,53,UDP,REJECT,667176
2026-01-01T15:55:00,Azure,10.30.176.76,10.27.45.82,80,TCP,REJECT,476493
2026-01-01T15:56:00,Azure,10.11.207.155,10.28.53.96,80,TCP,REJECT,610258
2026-01-01T15:57:00,Azure,10.27.26.238,10.6.142.12,80,TCP,ACCEPT,671812
2026-01-01T15:58:00,Azure,10.1.96.201,10.25.117.211,3389,UDP,ACCEPT,6821
2026-01-01T15:59:00,Azure,10.12.255.149,10.14.118.11,53,TCP,ACCEPT,367546
2026-01-01T16:00:00,AWS,10.21.96.103,10.11.48.193,443,UDP,ACCEPT,10488
2026-01-01T16:01:00,AWS,10.17.255.82,10.1.229.33,53,UDP,ACCEPT,203393
2026-01-01T16:02:00,AWS,10.29.230.34,10.6.113.54,22,TCP,ACCEPT,375885
2026-01-01T16:03:00,AWS,10.23.212.135,10.13.198.41,443,TCP,REJECT,246364
2026-01-01T16:04:00,Azure,10.30.15.80,10.17.69.215,80,UDP,ACCEPT,183992
2026-01-01T16:05:00,Azure,10.7.9.188,10.19.251.30,22,TCP,ACCEPT,612696
2026-01-01T16:06:00,AWS,10.16.222.164,10.29.16.8,5432,UDP,ACCEPT,728558
2026-01-01T16:07:00,AWS,10.7.14.176,10.10.85.190,80,UDP,ACCEPT,357496
2026-01-01T16:08:00,Azure,10.22.132.36,10.29.102.167,22,UDP,ACCEPT,569531
2026-01-01T16:09:00,Azure,10.23.25.91,10.4.70.219,3389,TCP,REJECT,972443
2026-01-01T16:10:00,AWS,10.6.98.140,10.26.68.114,53,UDP,REJECT,370219
2026-01-01T16:11:00,AWS,10.4.86.103,10.4.158.77,5432,UDP,ACCEPT,60698
2026-01-01T16:12:00,Azure,10.12.19.205,10.25.47.211,5432,UDP,ACCEPT,289903
2026-01-01T16:13:00,AWS,10.17.229.241,10.24.86.27,53,UDP,ACCEPT,263925
2026-01-01T16:14:00,Azure,10.26.30.200,10.3.200.137,3389,UDP,REJECT,148038
2026-01-01T16:15:00,AWS,10.14.88.205,10.28.109.193,22,TCP,ACCEPT,252959
2026-01-01T16:16:00,AWS,10.21.54.113,10.29.98.164,443,UDP,REJECT,101895
2026-01-01T16:17:00,Azure,10.27.243.243,10.21.242.51,5432,UDP,REJECT,296392
2026-01-01T16:18:00,AWS,10.2.133.112,10.30.192.126,80,UDP,ACCEPT,235242
2026-01-01T16:19:00,Azure,10.8.13.195,10.2.25.11,443,TCP,REJECT,548570
2026-01-01T16:20:00,AWS,10.24.239.132,10.2.142.204,5432,TCP,REJECT,802782
2026-01-01T16:21:00,AWS,10.21.87.163,10.4.225.193,22,TCP,ACCEPT,281562
2026-01-01T16:22:00,AWS,10.10.216.79,10.19.171.28,443,UDP,ACCEPT,765998
2026-01-01T16:23:00,Azure,10.27.184.151,10.26.217.170,53,UDP,ACCEPT,600888
2026-01-01T16:24:00,AWS,10.3.123.146,10.10.223.35,3389,TCP,ACCEPT,575139
2026-01-01T16:25:00,Azure,10.9.107.199,10.5.139.227,53,UDP,ACCEPT,736505
2026-01-01T16:26:00,AWS,10.18.126.171,10.8.100.232,53,UDP,ACCEPT,983391
2026-01-01T16:27:00,AWS,10.30.172.52,10.30.185.105,22,TCP,ACCEPT,977672
2026-01-01T16:28:00,AWS,10.30.18.159,10.14.209.242,22,UDP,ACCEPT,212833
2026-01-01T16:29:00,Azure,10.19.155.134,10.22.155.164,443,TCP,REJECT,716305
2026-01-01T16:30:00,AWS,10.4.98.131,10.17.85.45,5432,UDP,ACCEPT,691667
2026-01-01T16:31:00,AWS,10.6.128.91,10.12.67.249,53,UDP,ACCEPT,248150
2026-01-01T16:32:00,Azure,10.20.22.114,10.6.41.150,53,UDP,ACCEPT,530470
2026-01-01T16:33:00,Azure,10.1.130.33,10.12.95.202,22,UDP,ACCEPT,264466
2026-01-01T16:34:00,AWS,10.7.219.238,10.1.126.61,80,TCP,ACCEPT,25190
2026-01-01T16:35:00,Azure,10.10.70.186,10.1.26.188,80,TCP,REJECT,874914
2026-01-01T16:36:00,Azure,10.1.56.231,10.15.45.41,53,TCP,ACCEPT,939940
2026-01-01T16:37:00,AWS,10.13.67.114,10.6.84.163,22,TCP,ACCEPT,781750
2026-01-01T16:38:00,Azure,10.11.167.252,10.11.86.223,3389,UDP,REJECT,792450
2026-01-01T16:39:00,AWS,10.18.98.77,10.15.218.87,22,TCP,ACCEPT,362347
